customerID,tenure,Contract,MonthlyCharges,TotalCharges,ChurnProbability,RiskLevel,RevenueAtRisk,Churn
6479-SZPLM,36,Two year,19.45,754.5,0.010115093400610887,Low,0.19673856664188175,0
5310-NOOVA,46,Two year,19.95,907.05,0.0100837419194583,Low,0.20117065129319306,0
6479-VDGRK,72,Two year,85.3,6129.2,0.010081745285301504,Low,0.8599728728362183,0
5766-FTRTS,72,Two year,84.45,6033.1,0.010038874184780883,Low,0.8477829249047456,0
7696-CFTAT,37,Two year,19.8,726.1,0.010015802221345418,Low,0.1983128839826393,0
4999-IEZLT,66,One year,29.45,1983.15,0.009975248982789153,Low,0.29377108254314055,0
2649-HWLYB,65,Two year,76.15,4929.55,0.009968387895365824,Low,0.7590927382321075,0
2888-ADFAO,47,Two year,21.3,1041.8,0.009929461422548523,Low,0.21149752830028354,0
9602-WCXPI,50,One year,20.15,989.05,0.009928829682117283,Low,0.20006591809466323,0
3251-YMVWZ,53,One year,24.05,1301.9,0.00989818312524389,Low,0.23805130416211556,0
9650-VBUOG,38,Two year,25.05,963.95,0.009896677852077146,Low,0.24791178019453253,0
5176-LMJXE,47,Two year,20.55,945.7,0.009891427579234661,Low,0.20326883675327231,0
8146-QQKZH,71,Two year,81.85,5924.4,0.009880473890023122,Low,0.8087167878983925,0
3795-GWTRD,63,Two year,75.55,4707.85,0.009873691508675798,Low,0.7459573934804565,0
0582-AVCLN,38,Two year,20.3,743.05,0.009827556189467448,Low,0.1994993906461892,0
2300-RQGOI,38,Two year,20.05,741.5,0.009812829773927537,Low,0.19674723696724714,0
2384-OVPSA,38,Two year,20.2,735.9,0.009803525082087915,Low,0.1980312066581759,0
3486-HOOGQ,70,Two year,79.7,5743.3,0.009802295129280731,Low,0.7812429218036743,0
5457-COLHT,69,Two year,80.65,5542.55,0.009798847805833505,Low,0.7902770755404722,0
8181-YHCMF,68,Two year,60.3,4109.0,0.00979279395977637,Low,0.5905054757745151,0
5803-NQJZO,72,Two year,67.8,4804.65,0.009792059005247203,Low,0.6639016005557603,0
8191-XWSZG,52,One year,20.65,1022.95,0.009756678742927396,Low,0.20147541604145072,0
3745-HRPHI,66,Two year,54.65,3632.0,0.009744110501626529,Low,0.5325156389138898,0
7860-UXCRM,63,Two year,74.5,4674.55,0.009737573085783557,Low,0.725449194890875,0
8631-NBHFZ,66,Two year,79.4,5154.6,0.009731255593760755,Low,0.7726616941446041,1
4079-WWQQQ,72,Two year,65.55,4807.45,0.009706696641048918,Low,0.6362739648207565,0
6695-FRVEC,67,Two year,60.4,3953.7,0.009694000547764809,Low,0.5855176330849944,0
6119-SPUDB,46,Two year,38.25,1755.35,0.009612254445786722,Low,0.36766873255134214,0
0442-TDYUO,48,Two year,20.05,1036.0,0.00960864372099119,Low,0.19265330660587338,0
0230-WEQUW,66,Two year,56.6,3789.2,0.009595157456629613,Low,0.543085912045236,0
4837-PZTIC,47,Two year,41.9,1875.25,0.009583316357655832,Low,0.40154095538577933,0
1087-GRUYI,38,Two year,20.4,743.5,0.00957534744545002,Low,0.1953370878871804,0
4723-BEGSG,72,Two year,86.65,6094.25,0.009558516090795355,Low,0.8282454192674176,0
9710-NJERN,39,Two year,20.15,826.0,0.009540897402871206,Low,0.1922490826678548,0
6762-QVYJO,58,Two year,59.75,3624.35,0.009525861006527327,Low,0.5691701951400078,0
5095-ETBRJ,55,Two year,56.8,3112.05,0.009523905181615252,Low,0.5409578143157463,0
8204-YJCLA,72,Two year,64.8,4732.35,0.009472278906190875,Low,0.6138036731211687,0
5915-ANOEI,70,Two year,79.15,5536.5,0.009471481861312173,Low,0.7496677893228585,0
8039-ACLPL,72,Two year,68.75,4888.2,0.009467816410824567,Low,0.650912378244189,0
7560-QJAVJ,70,Two year,79.6,5589.45,0.009380493110920204,Low,0.7466872516292482,0
5804-JMYIO,39,Two year,19.75,757.95,0.009342926649243005,Low,0.18452280132254933,0
5360-XGYAZ,72,Two year,65.65,4664.5,0.009325604433872247,Low,0.612225931083713,0
0885-HMGPY,62,Two year,69.4,4237.5,0.009320305283204978,Low,0.6468291866544255,0
0784-GTUUK,62,One year,23.75,1446.8,0.009309225600261236,Low,0.22109410800620435,0
0301-FIDRB,72,Two year,63.8,4684.3,0.009304675512655753,Low,0.593638297707437,0
8338-QIUNR,72,Two year,66.5,4811.6,0.009289441179138092,Low,0.6177478384126831,0
8626-PTQGE,69,Two year,60.05,4176.7,0.009283570359652278,Low,0.5574784000971192,0
2274-XUATA,72,Two year,63.1,4685.55,0.009280348162009417,Low,0.5855899690227943,0
1209-VFFOC,68,Two year,56.4,3948.45,0.009273277785620595,Low,0.5230128671090015,0
1116-FRYVH,48,Two year,39.4,1978.65,0.009264854596892904,Low,0.36503527111758044,0
9795-SHUHB,66,Two year,58.2,3810.8,0.00925365371982191,Low,0.5385626464936352,0
7998-WNZEM,71,Two year,80.6,5708.2,0.009244602514861908,Low,0.7451149626978697,0
9361-YNQWJ,64,One year,24.4,1601.2,0.009223076055405028,Low,0.22504305575188266,0
9674-EHPPG,46,Two year,40.4,1842.7,0.009218335204633322,Low,0.3724207422671862,0
3938-YFPXD,72,Two year,84.3,5997.1,0.009206815625663837,Low,0.7761345572434614,0
2954-PIBKO,69,Two year,64.15,4254.1,0.009192780869292958,Low,0.5897168927651433,0
2996-XAUVF,70,Two year,40.05,2799.75,0.009169831911872248,Low,0.3672517680704835,0
7781-HVGMK,72,Two year,65.2,4784.45,0.009167538620424232,Low,0.59772351805166,0
3712-PKXZA,61,One year,20.55,1252.0,0.009158831389762317,Low,0.18821398505961562,0
9091-WTUUY,64,Two year,69.25,4447.75,0.009140581478785277,Low,0.6329852674058805,0
3400-ESFUW,55,Two year,57.55,3046.4,0.009132471044060312,Low,0.525573708585671,1
3071-MVJCD,72,Two year,82.3,5815.15,0.009107291624526512,Low,0.7495301006985319,0
9242-TKFSV,72,Two year,65.1,4754.3,0.009085718514027024,Low,0.5914802752631592,0
0988-AADSA,72,Two year,80.85,5824.75,0.009076034058158367,Low,0.733797353602104,0
8908-NMQTX,72,Two year,65.6,4566.5,0.009068379357772568,Low,0.5948856858698804,0
3472-QPRCH,40,Two year,25.25,1006.9,0.009027601840209828,Low,0.22794694646529817,0
6532-YLWSI,53,One year,20.8,1021.8,0.009018145878205337,Low,0.187577434266671,1
4735-BJKOU,40,Two year,20.15,804.85,0.008999109632381059,Low,0.18133205909247832,0
1106-HRLKZ,40,Two year,19.6,808.95,0.008988548280967647,Low,0.1761755463069659,0
5275-PMFUT,72,Two year,64.8,4719.75,0.00898576883835214,Low,0.5822778207252186,0
0214-JHPFW,70,Two year,57.8,4039.3,0.008984626184687344,Low,0.5193113934749285,0
9170-ARBTB,52,One year,19.6,1012.4,0.008978163615906077,Low,0.17597200687175912,0
3262-EIDHV,72,Two year,84.7,5893.9,0.008956759458521535,Low,0.758637526136774,0
7872-BAAZR,53,One year,19.55,1007.9,0.00893514165181563,Low,0.17468201929299557,0
4933-BSAIP,40,Two year,19.1,780.1,0.008896465662849996,Low,0.16992249416043495,0
0277-ORXQS,66,Two year,50.55,3364.55,0.008877416738411902,Low,0.4487534161267216,0
7860-KSUGX,72,Two year,64.45,4720.0,0.008863983164690207,Low,0.5712837149642839,0
9065-ZCPQX,72,Two year,78.85,5763.15,0.008843574089944744,Low,0.6973158169921431,0
7898-PDWQE,71,Two year,80.4,5727.15,0.00884092004762364,Low,0.7108099718289407,0
1837-YQUCE,70,Two year,58.35,4214.25,0.008839067706730035,Low,0.5157596006876976,0
2263-SFSQZ,51,Two year,24.95,1222.25,0.008835682802554715,Low,0.22045028592374014,0
0114-IGABW,71,Two year,58.25,4145.9,0.00880339776684396,Low,0.5127979199186607,0
0567-XRHCU,69,Two year,43.95,2960.1,0.008795100738577368,Low,0.3865446774604753,0
5456-ITGIC,72,Two year,64.45,4641.1,0.008774688074633372,Low,0.5655286464101208,0
4900-MSOMT,72,Two year,80.2,5714.2,0.008771916753931188,Low,0.7035077236652812,0
9503-XJUME,52,One year,19.65,928.4,0.008768865876918169,Low,0.172308214481442,0
4967-WPNCF,72,Two year,63.7,4464.8,0.008739991095753862,Low,0.556737432799521,0
0318-ZOPWS,49,Two year,20.15,973.35,0.008725935362126307,Low,0.17582759754684507,0
5006-MXVRN,39,Two year,20.7,762.45,0.008707559270672169,Low,0.1802464769029139,0
9068-FHQHD,40,Two year,20.15,777.35,0.008695107438035705,Low,0.17520641487641944,0
1722-LDZJS,53,One year,20.2,1068.15,0.008676737942896036,Low,0.17527010644649993,0
8402-OOOHJ,41,Two year,20.65,835.15,0.008630818652713469,Low,0.1782264051785331,0
8336-TAVKX,72,Two year,78.45,5682.25,0.008628466385476163,Low,0.676903187940605,0
0617-AQNWT,64,Two year,47.85,3147.5,0.008620496725442902,Low,0.41249076831244286,1
8205-VSLRB,70,Two year,77.3,5498.2,0.008617911735000894,Low,0.6661645771155691,0
4334-HOWRP,72,Two year,64.95,4546.0,0.008559523274050483,Low,0.555941036649579,0
2251-PYLPB,72,Two year,79.55,5810.9,0.008559242873750091,Low,0.6808877706068197,0
3097-FQTVJ,41,Two year,20.0,810.3,0.00854661057409126,Low,0.1709322114818252,0
6000-UKLWI,41,Two year,20.15,802.35,0.00853281086025509,Low,0.17193613883414005,0
9114-DPSIA,72,Two year,81.0,5750.0,0.00846475729970111,Low,0.6856453412757898,0
0230-UBYPQ,63,One year,36.1,2298.9,0.008464205495514899,Low,0.3055578183880879,0
2208-NKVVH,43,Two year,24.25,1077.95,0.008452245448364492,Low,0.20496695212283894,0
9451-WLYRI,53,One year,19.05,990.45,0.008446374873929303,Low,0.16090344134835324,0
0608-JDVEC,50,Two year,19.8,1013.2,0.008418716532272566,Low,0.1666905873389968,0
9588-YRFHY,49,Two year,19.9,1022.6,0.008414906987454757,Low,0.16745664905034965,0
9443-JUBUO,72,Two year,65.25,4478.85,0.008408858462652007,Low,0.5486780146880434,0
9481-WHGWY,70,Two year,75.35,5437.75,0.00840160877475567,Low,0.6330612211778397,0
0362-RAOQO,40,Two year,19.65,830.25,0.008384936299748309,Low,0.16476399829005425,0
8234-GSZYK,43,Two year,26.45,1110.05,0.008383751538849307,Low,0.22175022820256418,0
3470-OBUET,67,Two year,74.0,4868.4,0.008321515671089517,Low,0.6157921596606243,0
9786-YWNHU,63,Two year,63.55,4014.2,0.008315747940420273,Low,0.5284657816137083,0
6723-CEGQI,65,Two year,45.25,2933.95,0.008314831956822685,Low,0.3762461460462265,0
4644-OBGFZ,55,One year,19.5,1026.35,0.008302654793825356,Low,0.16190176847959445,0
3429-IFLEM,71,Two year,77.35,5550.1,0.008299970701588152,Low,0.6420027337678436,0
9938-PRCVK,41,Two year,19.7,804.25,0.008297551126332545,Low,0.16346175718875114,0
0732-OCQOC,52,Two year,25.05,1270.25,0.008279125157589795,Low,0.2073920851976244,0
3813-DHBBB,67,Two year,50.95,3521.7,0.008239827525827909,Low,0.41981921244093195,0
8922-NPKBJ,42,Two year,19.35,867.3,0.008218700434358982,Low,0.1590318534048463,0
5465-BUBFA,41,Two year,19.3,772.4,0.008208994674811182,Low,0.1584335972238558,0
3727-OVPRY,66,One year,25.7,1714.55,0.00820846076823751,Low,0.210957441743704,0
0343-QLUZP,60,Two year,39.6,2424.5,0.008207995937278785,Low,0.3250366391162399,0
8587-XYZSF,67,Two year,50.55,3260.1,0.008177565533407798,Low,0.4133759377137642,0
4878-BUNFV,42,Two year,20.7,828.85,0.008176370820191535,Low,0.16925087597796476,0
9993-LHIEB,67,Two year,67.85,4627.65,0.008168179826994674,Low,0.5542110012615885,0
8215-NGSPE,42,Two year,20.0,833.55,0.00816295038852669,Low,0.16325900777053381,0
0562-FGDCR,72,Two year,74.55,5430.65,0.008115335114177023,Low,0.604998232761897,0
0936-NQLJU,41,Two year,20.65,875.55,0.008093037466815193,Low,0.16712122368973373,0
8169-SAEJD,69,Two year,56.55,3952.65,0.00807249041354355,Low,0.45649933288588773,0
0336-KXKFK,72,Two year,61.2,4390.25,0.008060314238274715,Low,0.4932912313824126,0
7274-CGTOD,62,Two year,43.7,2618.3,0.008041890398984466,Low,0.3514306104356212,0
9372-TXXPS,60,Two year,59.85,3483.45,0.008027996853218323,Low,0.48047561166511665,0
7921-BEPCI,72,Two year,59.75,4265.0,0.008022477725947,Low,0.4793430441253333,0
7009-PCARS,55,One year,19.1,1001.5,0.008014380358367672,Low,0.15307466484482254,0
3948-KXDUF,66,Two year,68.75,4447.55,0.00799601339927459,Low,0.5497259212001281,0
8780-YRMTT,66,Two year,47.4,3177.25,0.007967291453441374,Low,0.37764961489312115,0
6253-GNHWH,71,Two year,71.1,5224.95,0.007950975963381852,Low,0.5653143909964496,0
2077-DDHJK,68,Two year,70.9,4911.35,0.00788776128040475,Low,0.5592422747806968,0
7131-ZQZNK,60,Two year,59.85,3590.2,0.007877317198509775,Low,0.47145743433081,0
7524-VRLPL,69,Two year,74.1,5031.0,0.007848385152739133,Low,0.5815653398179698,0
1047-RNXZV,43,Two year,19.55,876.15,0.007824299531928688,Low,0.15296505584920586,0
3200-MNQTF,67,Two year,70.9,4677.1,0.007778930368852265,Low,0.5515261631516256,0
3284-SVCRO,45,Two year,25.5,1121.05,0.007743851859467153,Low,0.1974682224164124,0
0336-PIKEI,72,Two year,74.4,5360.75,0.007742277082032835,Low,0.576025414903243,0
0531-XBKMM,66,Two year,65.7,4378.9,0.007740794861401458,Low,0.5085702223940758,0
5781-RFZRP,71,Two year,73.5,5357.75,0.007731770887470783,Low,0.5682851602291026,0
4652-ODEVH,45,Two year,24.45,1088.25,0.0076379522018883645,Low,0.18674793133617051,0
6051-PTVNS,55,One year,19.15,998.1,0.007623664011556847,Low,0.1459931658213136,0
2235-EZAIK,72,Two year,79.2,5401.9,0.007610631122419825,Low,0.6027619848956501,0
5016-LIPDW,57,One year,19.4,1061.6,0.007546327805080073,Low,0.1463987594185534,0
2162-FRZAA,63,Two year,39.35,2395.05,0.007527835316823949,Low,0.2962203197170224,0
0621-TSSMU,56,One year,19.95,1126.75,0.007527757180416889,Low,0.15017875574931694,0
6518-PPLMZ,53,Two year,19.4,1110.35,0.007526421032537453,Low,0.14601256803122659,0
7963-SHNDT,52,Two year,39.1,1982.1,0.007507114618078127,Low,0.2935281815668548,0
8896-RAZCR,44,Two year,19.9,868.1,0.0074177809912332636,Low,0.14761384172554193,0
6348-SNFUS,72,Two year,55.45,4179.2,0.007408546516160391,Low,0.4108039043210937,0
6725-TPKJO,44,Two year,20.05,845.25,0.007374544521380564,Low,0.1478596176536803,0
0017-DINOC,54,Two year,45.2,2460.55,0.007363690592750479,Low,0.3328388147923217,0
7113-HIPFI,66,Two year,65.85,4097.05,0.007343273974501717,Low,0.483554591220938,0
3120-FAZKD,54,Two year,24.05,1230.9,0.007339164176530489,Low,0.17650689844555825,0
4992-LTJNE,72,Two year,55.3,3983.6,0.007268081677625336,Low,0.40192491677268105,0
7471-WNSUF,60,One year,24.15,1505.9,0.007264622771936585,Low,0.17544063994226852,0
0052-YNYOT,67,One year,20.55,1343.4,0.00725381565300184,Low,0.1490659116691878,0
5397-NSKQG,67,Two year,50.9,3281.65,0.007236917076313333,Low,0.3683590791843486,0
1074-WVEVG,59,One year,20.35,1267.0,0.00723003694756767,Low,0.14713125188300208,0
8626-XHBIE,56,Two year,24.8,1424.2,0.007190304608207518,Low,0.17831955428354646,0
6980-CDGFC,67,One year,20.85,1327.4,0.007180684362594632,Low,0.1497172689600981,0
5242-UOWHD,45,Two year,20.35,929.2,0.007174676061087469,Low,0.14600465784313,0
0019-GFNTW,56,Two year,45.05,2560.1,0.007158320107580187,Low,0.3224823208464874,0
9610-WCESF,67,Two year,43.9,3097.2,0.007138067807395363,Low,0.3133611767446564,0
7340-KEFQE,51,Two year,34.2,1782.0,0.00712907913720718,Low,0.24381450649248557,0
6619-RPLQZ,45,Two year,20.85,892.15,0.00711474315936177,Low,0.1483423948726929,0
7242-EDTYC,44,Two year,19.55,819.95,0.007114326538456128,Low,0.1390850838268173,0
9593-CVZKR,56,Two year,24.45,1385.85,0.007101879331994604,Low,0.17364094966726806,0
4521-WFJAI,56,Two year,25.95,1444.05,0.007075525366566825,Low,0.1836098832624091,0
6729-FZWSY,67,One year,19.45,1195.95,0.007062130240087041,Low,0.13735843316969296,0
0270-THENM,72,Two year,69.85,5102.35,0.007056983086441693,Low,0.49293026858795225,0
5208-FVQKB,70,Two year,67.95,4664.15,0.007052243952395562,Low,0.47919997656527846,0
3704-IEAXF,72,Two year,53.65,3784.0,0.007036905999425183,Low,0.37753000686916105,0
3662-FXJFO,54,Two year,20.5,1035.7,0.0070240276451516825,Low,0.14399256672560948,0
5968-HYJRZ,47,Two year,24.55,1160.45,0.007020922351519185,Low,0.17236364372979598,0
8807-OPMBM,55,Two year,25.65,1388.0,0.006978102612790432,Low,0.17898833201807457,0
3719-TDVQB,54,Two year,18.95,1031.1,0.006968743419367112,Low,0.13205768779700677,0
4625-LAMOB,44,Two year,20.4,905.55,0.006964033661787928,Low,0.14206628670047372,0
7647-GYYKX,54,Two year,20.35,1092.35,0.006945937555740494,Low,0.14134982925931905,0
8046-DNVTL,62,Two year,38.6,2345.55,0.006933305870180064,Low,0.26762560658895046,0
1599-EAHXY,60,One year,23.95,1506.4,0.00691050264188065,Low,0.16550653827304157,0
0361-HJRDX,68,Two year,64.35,4539.6,0.006903034542274775,Low,0.4442102727953817,0
0386-CWRGM,46,Two year,19.4,967.85,0.006854431216411411,Low,0.13297596559838135,0
2908-WGAXL,56,Two year,24.95,1468.9,0.0067542180492595446,Low,0.16851774032902564,0
4312-GVYNH,70,Two year,49.85,3370.2,0.006710069013259759,Low,0.33449694031099897,0
5939-SXWHM,48,Two year,26.3,1245.05,0.006693493086093965,Low,0.1760388681642713,0
0229-LFJAF,72,Two year,69.65,4908.25,0.006672931666493596,Low,0.46476969057127904,0
5529-GIBVH,47,Two year,20.15,1046.2,0.006670734731218981,Low,0.13441530483406247,0
4779-ZGICK,48,Two year,23.55,1173.35,0.0066572103280845,Low,0.15677730322638997,0
8316-BBQAY,65,Two year,59.95,3921.1,0.006655405768980755,Low,0.39899157585039624,0
3512-IZIKN,70,Two year,65.3,4759.75,0.006641286554107093,Low,0.43367601198319317,1
6087-YPWHO,72,Two year,68.15,4808.7,0.006619609711964602,Low,0.45112640187038766,0
4737-AQCPU,72,Two year,72.1,5016.65,0.006619269022071624,Low,0.47724929649136405,0
6115-ZTBFQ,72,Two year,65.5,4919.7,0.00657742842763344,Low,0.4308215620099903,0
2068-WWXQZ,46,Two year,20.05,902.0,0.006568814496684941,Low,0.13170473065853305,0
3190-ITQXP,46,Two year,20.25,890.35,0.006552694118539578,Low,0.13269205590042646,0
3563-SVYLG,68,Two year,62.65,4375.8,0.006541807013051518,Low,0.4098442093676776,0
7169-YWAMK,72,Two year,68.4,4855.35,0.006538547295029454,Low,0.44723663498001465,0
9646-NMHXE,47,Two year,19.65,973.1,0.006519788202692829,Low,0.12811383818291408,0
9359-JANWS,65,Two year,58.9,3857.1,0.006506383581340316,Low,0.3832259929409446,0
5201-CBWYG,62,One year,24.8,1476.25,0.006502379850947758,Low,0.16125902030350442,0
1043-YCUTE,56,Two year,25.15,1327.15,0.006493258655625025,Low,0.16330545518896936,1
1709-EJDOX,47,Two year,19.75,948.9,0.006477887728230041,Low,0.1279382826325433,0
2176-OSJUV,71,Two year,65.15,4681.75,0.00647009657223321,Low,0.42152679168099366,0
2535-PBCGC,70,Two year,64.55,4504.9,0.006469033494077049,Low,0.41757611204267353,0
8241-JUIQO,61,One year,19.45,1336.35,0.00643836203508254,Low,0.1252261415823554,0
6248-BSHKG,61,One year,20.4,1226.45,0.006434935034497494,Low,0.13127267470374887,0
6770-UAYGJ,49,Two year,25.25,1211.65,0.006431446764952093,Low,0.16239403081504036,0
9499-XPZXM,72,Two year,64.75,4804.75,0.006345854131732559,Low,0.4108940550296832,0
1085-LDWAM,69,One year,20.35,1442.65,0.006343937747890404,Low,0.12909913316956972,0
6762-NSODU,46,Two year,19.4,958.15,0.006335809615412022,Low,0.12291470653899322,0
1266-NZYUI,72,Two year,66.85,4758.8,0.006319825447096382,Low,0.4224803311383931,0
4872-JCVCA,71,Two year,47.6,3377.8,0.006319060349589024,Low,0.30078727264043753,0
6961-MJKBO,47,Two year,20.45,943.0,0.006315837924732224,Low,0.12915888556077398,0
8592-PLTMQ,64,One year,24.7,1642.75,0.006299229047131198,Low,0.1555909574641406,0
4302-ZYFEL,69,One year,20.55,1403.1,0.006278407972383623,Low,0.12902128383248346,0
5093-FEGLU,47,Two year,19.65,921.55,0.006256119813285002,Low,0.12293275433105028,0
3764-MNMOI,46,Two year,19.2,908.15,0.006241135453720358,Low,0.11982980071143087,0
5324-KTGCG,71,One year,20.85,1539.75,0.006222257600602544,Low,0.12973407097256306,0
6096-EGVTU,64,One year,24.9,1595.5,0.006220535788225911,Low,0.15489134112682518,0
4299-OPXEJ,56,Two year,19.55,1080.55,0.006210062203005293,Low,0.12140671606875347,0
6217-KDYWC,57,Two year,19.6,1170.55,0.006208770286539395,Low,0.12169189761617216,0
8590-YFFQO,70,Two year,64.95,4523.25,0.0062005648015781055,Low,0.402726683862498,0
7601-DHFWZ,48,Two year,24.0,1183.05,0.006199297746159227,Low,0.14878314590782143,0
1862-QRWPE,48,Two year,20.65,1057.0,0.00619452959409249,Low,0.12791703611800992,0
4742-TXUEX,47,Two year,19.3,890.5,0.006191940053377259,Low,0.11950444303018111,0
5549-ZGHFB,50,Two year,24.95,1261.45,0.00618075279753184,Low,0.15420978229841942,0
5970-GHJAW,46,Two year,19.95,862.4,0.006180250661943342,Low,0.12329600070576967,0
9975-GPKZU,46,Two year,19.75,856.5,0.0061646464142587655,Low,0.12175176668161061,0
9661-JALZV,58,Two year,24.7,1519.0,0.006160087374051223,Low,0.15215415813906522,0
0932-YIXYU,47,Two year,20.25,1029.8,0.006156821446497069,Low,0.12467563429156565,0
5356-KZCKT,58,Two year,24.45,1513.6,0.006144098087782002,Low,0.15022319824626995,0
7033-CLAMM,48,Two year,20.2,1027.25,0.006130630976171982,Low,0.12383874571867404,0
5075-JSDKI,59,Two year,24.45,1493.1,0.00613014139962797,Low,0.14988195722090386,0
9251-AWQGT,48,Two year,20.0,935.9,0.006129648545811667,Low,0.12259297091623335,0
7634-HLQJR,47,Two year,20.05,1016.7,0.006128725879530367,Low,0.12288095388458385,0
5995-LFTLE,58,Two year,25.3,1474.35,0.006097997905552247,Low,0.15427934701047186,0
2560-QTSBS,72,One year,23.3,1623.15,0.0060663079146709336,Low,0.14134497441183275,0
2230-XTUWL,48,Two year,19.55,883.35,0.006027240923761073,Low,0.117832560059529,0
7599-NTMDP,62,Two year,48.7,3008.55,0.006022396781219899,Low,0.2932907232454091,0
7399-QHBJS,72,Two year,66.75,4760.3,0.006015751800649212,Low,0.4015514326933349,0
0562-KBDVM,70,Two year,44.6,3058.15,0.006005124250523077,Low,0.26782854157332925,0
2418-TPEUN,56,Two year,19.8,1119.9,0.0059840780322299595,Low,0.1184847450381532,0
7416-CKTEP,57,Two year,19.6,1134.25,0.005983477928436331,Low,0.1172761673973521,0
6425-JWTDV,48,Two year,19.25,855.1,0.005971415182343988,Low,0.11494974226012176,0
0769-MURVM,72,Two year,65.7,4575.35,0.005969554486490525,Low,0.3921997297624275,0
9639-BUJXT,63,One year,20.5,1328.15,0.0059643020993149515,Low,0.12226819303595651,0
4636-TVXVG,62,One year,19.95,1244.8,0.005964110383746611,Low,0.11898400215574488,0
0508-SQWPL,57,Two year,20.1,1087.7,0.005917439206134107,Low,0.11894052804329557,0
5044-XDPYX,51,Two year,25.5,1281.25,0.005910713308953411,Low,0.15072318937831197,0
6292-TOSSS,50,Two year,24.9,1195.25,0.005904815923335932,Low,0.1470299164910647,0
8039-EQPIM,69,Two year,60.25,4055.5,0.005892441728380434,Low,0.35501961413492117,0
9081-WWXKP,47,Two year,20.25,873.4,0.005889195243441913,Low,0.11925620367969875,0
5115-GZDEL,72,Two year,67.2,4671.7,0.005877435931097069,Low,0.394963694569723,0
3359-DSRKA,58,Two year,19.85,1158.85,0.005877083703040854,Low,0.11666011150536096,0
4139-DETXS,72,Two year,64.45,4528.0,0.005858485174540136,Low,0.37757936949911175,0
6080-LNESI,51,Two year,24.75,1234.6,0.005814259539042327,Low,0.14390292359129758,0
8619-IJNDK,71,Two year,64.05,4492.9,0.005809751590157094,Low,0.3721145893495619,0
7722-VJRQD,72,Two year,60.95,4549.05,0.005806406208898599,Low,0.3539004584323696,0
1697-LYYYX,61,One year,19.1,1143.8,0.005793644845688904,Low,0.11065861655265807,0
4361-FEBGN,48,Two year,20.15,982.95,0.005761363842633504,Low,0.1160914814290651,0
6407-GSJNL,51,Two year,24.95,1288.0,0.005752805356499855,Low,0.14353249364467138,0
1215-EXRMO,50,Two year,20.55,1067.65,0.00574094672454036,Low,0.11797645518930441,0
8532-UEFWH,52,Two year,25.75,1345.85,0.005717530908693234,Low,0.14722642089885077,0
1459-QNFQT,70,Two year,59.5,4144.8,0.005715604807285492,Low,0.3400784860334868,0
4018-PPNDW,61,Two year,24.1,1551.6,0.005713475908509717,Low,0.13769476939508418,0
2207-RYYRL,52,Two year,24.55,1331.05,0.005664490070690905,Low,0.13906323123546172,0
9916-AYHTC,48,Two year,19.85,916.0,0.0056455400744684315,Low,0.11206397047819837,0
9220-CXRSC,69,Two year,61.4,4059.85,0.005643341785621848,Low,0.3465011856371814,0
8042-RNLKO,66,One year,25.45,1699.15,0.005627721791401143,Low,0.1432255195911591,0
3884-UEBXB,67,Two year,36.15,2434.45,0.005612766298857731,Low,0.20290150170370697,0
6614-YOLAC,71,Two year,58.65,4145.25,0.005549461905993683,Low,0.3254759407865295,0
3580-GICBM,61,Two year,24.2,1445.2,0.005545617914832445,Low,0.13420395353894518,0
1306-RPWXZ,49,Two year,20.45,1024.65,0.005538051978174092,Low,0.11325316295366017,0
1231-YNDEK,58,Two year,19.15,1035.5,0.005508863647212826,Low,0.10549473884412561,0
1248-DYXUB,52,Two year,24.8,1229.1,0.005508543894467624,Low,0.13661188858279708,0
1207-BLKSA,52,Two year,23.05,1255.1,0.005508177261302929,Low,0.12696348587303252,0
1813-JLKWR,64,One year,19.8,1336.65,0.005506392961514362,Low,0.10902658063798437,0
1955-IBMMB,59,Two year,20.2,1192.3,0.005488969227292359,Low,0.11087717839130565,0
2662-NNTDK,65,One year,24.8,1600.95,0.005475837345467442,Low,0.13580076616759257,0
9668-PUGNU,71,Two year,24.5,1816.2,0.005447386182589727,Low,0.1334609614734483,0
8701-DGLVH,51,Two year,20.45,1042.65,0.005405535377963189,Low,0.11054319847934721,0
0774-RMNUW,71,Two year,59.7,4122.65,0.0053929204764569605,Low,0.32195735244448054,0
1574-DYCWE,51,Two year,19.95,1028.75,0.005372751042047231,Low,0.10718638328884227,0
5010-IPEAQ,67,Two year,54.2,3623.95,0.005372034348063137,Low,0.291164261665022,0
3170-NMYVV,50,Two year,20.15,930.9,0.005367605355031491,Low,0.10815724790388455,0
6685-XSHHU,60,Two year,20.95,1270.55,0.0053415179630640595,Low,0.11190480132619204,0
6340-DACFT,50,Two year,20.55,1070.25,0.005324714644247254,Low,0.10942288593928107,0
3785-KTYSH,53,Two year,24.6,1279.0,0.005296040116190014,Low,0.13028258685827435,0
0463-TXOAK,52,Two year,25.6,1334.5,0.005278616745223457,Low,0.1351325886777205,0
2481-SBOYW,61,Two year,25.0,1498.35,0.005235777193002217,Low,0.13089442982505542,0
4807-IZYOZ,51,Two year,20.65,1020.75,0.005235074136750939,Low,0.10810428092390688,0
2817-LVCPP,50,Two year,19.4,1023.95,0.005229369561170726,Low,0.10144976948671208,0
